"HAUL_ID","CRUISE","FOCI_GRID","LAT","LON","YEAR","POLYGONAL_AREA","POLY_AREA_Scen4p_15"
"DY15-05 51 1 60BON 1","DY15-05","GX149",55.917,-157.7433,2015,350.00441,NA
"DY15-05 52 1 60BON 1","DY15-05","GZ149",55.8052,-157.5152,2015,347.57155,703.807155841184
"DY15-05 53 1 60BON 1","DY15-05","HB149",55.6892,-157.2912,2015,351.72954,NA
"DY15-05 54 1 60BON 1","DY15-05","HD149",55.571,-157.0743,2015,348.62534,705.464594257905
"DY15-05 55 1 60BON 1","DY15-05","HF149",55.458,-156.8495,2015,351.55869,NA
"DY15-05 56 1 60BON 1","DY15-05","HH149",55.3437,-156.6292,2015,347.46465,1295.39523978433
"DY15-05 59 1 60BON 1","DY15-05","HH151",55.463,-156.4248,2015,351.12009,NA
"DY15-05 60 1 60BON 1","DY15-05","HF151",55.5757,-156.6418,2015,348.87434,702.050343617793
"DY15-05 61 1 60BON 1","DY15-05","HD151",55.6922,-156.8702,2015,357.6839,NA
"DY15-05 62 1 60BON 1","DY15-05","HB151",55.809,-157.09,2015,348.67442,699.132029358526
"DY15-05 63 1 60BON 1","DY15-05","GZ151",55.9232,-157.3163,2015,349.34046,NA
"DY15-05 64 1 60BON 1","DY15-05","GX151",56.0387,-157.536,2015,352.24964,705.860160711006
"DY15-05 65 1 60BON 1","DY15-05","GV151",56.1535,-157.761,2015,350.52238,NA
"DY15-05 66 1 60BON 1","DY15-05","GV153",56.2753,-157.549,2015,339.29922,1391.39587913873
"DY15-05 67 1 60BON 1","DY15-05","GX153",56.161,-157.3327,2015,350.16867,NA
"DY15-05 68 1 60BON 1","DY15-05","GZ153",56.0418,-157.1012,2015,351.40822,873.068728406623
"DY15-05 69 1 60BON 1","DY15-05","HB153",55.9278,-156.887,2015,423.71416,NA
"DY15-05 70 1 60BON 1","DY15-05","HD153",55.814,-156.6647,2015,354.1627,883.277811492736
"DY15-05 71 1 60BON 1","DY15-05","HF153",55.6952,-156.4435,2015,347.71896,NA
"DY15-05 72 1 60BON 1","DY15-05","HH153",55.5868,-156.225,2015,347.92473,945.668597000944
"DY15-05 73 1 60BON 1","DY15-05","HJ153",55.4712,-156.0062,2015,340.9862,NA
"DY15-05 74 1 60BON 1","DY15-05","HJ155",55.5875,-155.8068,2015,345.47916,1788.20469255755
"DY15-05 75 1 60BON 1","DY15-05","HH155",55.7063,-156.0148,2015,457.01701,NA
"DY15-05 76 1 60BON 1","DY15-05","HF155",55.8182,-156.2367,2015,348.21697,965.511190849676
"DY15-05 77 1 60BON 1","DY15-05","HD155",55.932,-156.4553,2015,439.29838,NA
"DY15-05 78 1 60BON 1","DY15-05","GZ155",56.1622,-156.904,2015,421.26256,NA
"DY15-05 79 1 60BON 1","DY15-05","GX155",56.278,-157.1277,2015,349.55559,953.823223798289
"DY15-05 80 1 60BON 1","DY15-05","GV155",56.3923,-157.3517,2015,445.19335,NA
"DY15-05 81 1 60BON 1","DY15-05","GX157",56.4018,-156.9205,2015,434.50593,NA
"DY15-05 82 1 60BON 1","DY15-05","GZ157",56.2878,-156.6965,2015,354.84466,893.653825076817
"DY15-05 83 1 60BON 1","DY15-05","HB157",56.1708,-156.4732,2015,447.11897,NA
"DY15-05 84 1 60BON 1","DY15-05","HD157",56.0578,-156.2515,2015,350.54996,1127.41385029219
"DY15-05 85 1 60BON 1","DY15-05","HF157",55.9397,-156.036,2015,474.36836,NA
"DY15-05 86 1 60BON 1","DY15-05","HD159",56.1785,-156.0462,2015,449.5981,NA
"DY15-05 87 2 60BON 1","DY15-05","HB159",56.2832,-156.2365,2015,347.15449,705.105346943608
"DY15-05 88 1 60BON 1","DY15-05","GZ159",56.4092,-156.4892,2015,367.3051,NA
"DY15-05 89 2 60BON 1","DY15-05","GX159",56.5182,-156.7093,2015,349.56486,959.712555092655
"DY15-05 90 1 60BON 1","DY15-05","GV159",56.6363,-156.9405,2015,430.11779,NA
"DY15-05 91 3 60BON 1","DY15-05","GV161",56.7565,-156.7212,2015,348.86353,1245.9348783448
"DY15-05 92 1 60BON 1","DY15-05","GX161",56.6437,-156.5025,2015,350.29807,NA
"DY15-05 93 3 60BON 1","DY15-05","GZ161",56.5293,-156.2702,2015,345.83078,722.369318672794
"DY15-05 94 1 60BON 1","DY15-05","HB161",56.4132,-156.0632,2015,350.75187,NA
"DY15-05 95 3 60BON 1","DY15-05","HD161",56.3008,-155.8295,2015,373.38524,1275.95249629826
"DY15-05 96 1 60BON 1","DY15-05","HD163",56.419,-155.6355,2015,328.70355,NA
"DY15-05 97 2 60BON 1","DY15-05","HB163",56.5332,-155.8295,2015,340.46215,679.708984561894
"DY15-05 98 1 60BON 1","DY15-05","GZ163",56.6488,-156.07,2015,348.24965,NA
"DY15-05 99 2 60BON 1","DY15-05","GX163",56.7618,-156.2902,2015,350.80301,679.839285268546
"DY15-05 100 1 60BON 1","DY15-05","GV163",56.8802,-156.5098,2015,341.83189,NA
"DY15-05 101 2 60BON 1","DY15-05","GV165",56.9918,-156.296,2015,336.03796,965.054212170456
"DY15-05 102 1 60BON 1","DY15-05","GX165",56.8893,-156.0785,2015,340.21658,NA
"DY15-05 103 2 60BON 1","DY15-05","GZ165",56.7678,-155.8588,2015,352.49423,685.990890509432
"DY15-05 104 2 60BON 1","DY15-05","HB165",56.6505,-155.6457,2015,335.95629,NA
"DY15-05 105 2 60BON 1","DY15-05","HD165",56.5373,-155.4208,2015,345.25737,1278.16684965571
"DY15-05 106 2 60BON 1","DY15-05","HD167",56.6582,-155.2095,2015,342.45307,NA
"DY15-05 107 2 60BON 1","DY15-05","HB167",56.772,-155.4302,2015,350.28357,688.813958690499
"DY15-05 108 2 60BON 1","DY15-05","GZ167",56.8932,-155.6458,2015,341.99167,NA
"DY15-05 109 2 60BON 1","DY15-05","GX167",57.0012,-155.8622,2015,333.00203,683.754418787248
"DY15-05 110 2 60BON 1","DY15-05","GV167",57.116,-156.0785,2015,350.39552,NA
"DY15-05 111 1 60BON 1","DY15-05","GV169",57.2387,-155.8845,2015,336.93512,1295.2609188274
"DY15-05 112 1 60BON 1","DY15-05","GX169",57.1295,-155.6633,2015,347.47565,NA
"DY15-05 113 1 60BON 1","DY15-05","GZ169",57.012,-155.439,2015,340.5877,689.212600904494
"DY15-05 114 1 60BON 1","DY15-05","HB169",56.8965,-155.2273,2015,340.41001,NA
"DY15-05 115 2 60BON 1","DY15-05","HD169",56.7838,-155.0067,2015,384.00645,1368.01293407275
"DY15-05 116 1 60BON 1","DY15-05","HB171",57.0145,-155.0102,2015,449.62364,1043.5701511952
"DY15-05 117 1 60BON 1","DY15-05","GZ171",57.1332,-155.2307,2015,343.02983,NA
"DY15-05 118 1 60BON 1","DY15-05","GX171",57.25,-155.4412,2015,335.56587,683.314395961548
"DY15-05 119 1 60BON 1","DY15-05","GV171",57.3602,-155.664,2015,345.48886,NA
"DY15-05 120 1 60BON 1","DY15-05","GV173",57.481,-155.4498,2015,334.67196,1251.21659907132
"DY15-05 121 1 60BON 1","DY15-05","GX173",57.369,-155.241,2015,331.2491,NA
"DY15-05 122 1 60BON 1","DY15-05","GZ173",57.2538,-155.0182,2015,450.79726,898.328377957926
"DY15-05 123 1 60BON 1","DY15-05","HB173",57.1402,-154.7997,2015,367.72145,NA
"DY15-05 124 1 60BON 1","DY15-05","GX175",57.4868,-155.0207,2015,474.37952,718.415855057135
"DY15-05 125 1 60BON 1","DY15-05","GV175",57.5998,-155.2377,2015,387.12288,NA
"DY15-05 132 1 60BON 1","DY15-05","GX177",57.6047,-154.8125,2015,471.2794,806.344852098616
"DY15-05 133 1 60BON 1","DY15-05","GX179",57.7245,-154.5953,2015,370.46693,840.85425011708
"DY15-05 134 1 60BON 1","DY15-05","GX181",57.8508,-154.3812,2015,346.58371,996.165757170793
"DY15-05 135 1 60BON 1","DY15-05","GX183",57.9748,-154.1668,2015,344.31462,1494.31243099128
"DY17-05 99 1 60BON 1","DY17-05","GZ175",57.3755,-154.8073,2017,298.299092323174,NA
"DY17-05 100 1 60BON 1","DY17-05","GX175",57.4868,-155.0225,2017,397.490279941507,1357.52463169394
"DY17-05 101 1 60BON 1","DY17-05","GV175",57.601,-155.2362,2017,468.843312430829,NA
"DY17-05 102 1 60BON 1","DY17-05","GV173",57.483,-155.453,2017,377.65949293423,916.892524078291
"DY17-05 103 1 60BON 1","DY17-05","GX173",57.3672,-155.2377,2017,338.279307438678,NA
"DY17-05 104 1 60BON 1","DY17-05","GZ173",57.2533,-155.0167,2017,343.01352625731,905.037901754834
"DY17-05 105 1 60BON 1","DY17-05","HB173",57.1393,-154.7977,2017,473.296366005969,NA
"DY17-05 106 1 60BON 1","DY17-05","HB171",57.0148,-155.015,2017,408.381124738743,1038.21319265594
"DY17-05 107 1 60BON 1","DY17-05","GZ171",57.1317,-155.2322,2017,342.566197852538,NA
"DY17-05 108 1 60BON 1","DY17-05","GX171",57.2468,-155.4458,2017,339.212978417128,672.705035452747
"DY17-05 109 1 60BON 1","DY17-05","GV171",57.3618,-155.664,2017,284.343948117516,NA
"DY17-05 110 1 60BON 1","DY17-05","GT171",57.4498,-155.7685,2017,364.411282366059,719.873457559805
"DY17-05 111 1 60BON 1","DY17-05","GT169",57.3552,-156.0808,2017,458.07092049709,NA
"DY17-05 112 1 60BON 1","DY17-05","GV169",57.2405,-155.882,2017,335.9336936535,1001.98757155748
"DY17-05 113 1 60BON 1","DY17-05","GX169",57.1263,-155.6625,2017,349.36716858683,NA
"DY17-05 114 1 60BON 1","DY17-05","GZ169",57.0112,-155.4427,2017,345.936405850122,691.446146032107
"DY17-05 115 1 60BON 1","DY17-05","HB169",56.8964,-155.2211,2017,342.651105179171,NA
"DY17-05 116 1 60BON 1","DY17-05","HD169",56.7822,-155.004,2017,472.054366757211,1379.30432421805
"DY17-05 117 1 60BON 1","DY17-05","HD167",56.6603,-155.2152,2017,406.293283578327,NA
"DY17-05 118 2 60BON 1","DY17-05","HB167",56.7727,-155.4332,2017,341.432776900232,686.593109118277
"DY17-05 119 1 60BON 1","DY17-05","GZ167",56.8868,-155.6515,2017,342.197576228727,NA
"DY17-05 120 2 60BON 1","DY17-05","GX167",56.9998,-155.8767,2017,343.320019259502,681.150009498247
"DY17-05 121 1 60BON 1","DY17-05","GV167",57.1177,-156.0893,2017,406.054975722284,NA
"DY17-05 122 2 60BON 1","DY17-05","GV165",56.9968,-156.2982,2017,401.867185356741,956.847144852426
"DY17-05 123 1 60BON 1","DY17-05","GX165",56.8835,-156.0812,2017,336.72668649429,NA
"DY17-05 124 2 60BON 1","DY17-05","GZ165",56.7702,-155.8598,2017,340.915520998135,686.419643859399
"DY17-05 125 1 60BON 1","DY17-05","HB165",56.6555,-155.6427,2017,346.667210814461,NA
"DY17-05 126 2 60BON 1","DY17-05","HD165",56.5402,-155.419,2017,411.445068954971,1305.49056100438
"DY17-05 127 1 60BON 1","DY17-05","HD163",56.418,-155.629,2017,419.403198998422,NA
"DY17-05 128 2 60BON 1","DY17-05","HB163",56.5298,-155.8503,2017,351.784704455798,708.820181320299
"DY17-05 129 1 60BON 1","DY17-05","GZ163",56.6485,-156.0717,2017,350.499102716416,NA
"DY17-05 130 2 60BON 1","DY17-05","GX163",56.7612,-156.2905,2017,343.622602168376,688.929129062713
"DY17-05 131 1 60BON 1","DY17-05","GV163",56.8767,-156.51,2017,405.848894130073,NA
"DY17-05 132 3 60BON 1","DY17-05","GV161",56.7563,-156.719,2017,406.559192123031,1247.75947351369
"DY17-05 133 1 60BON 1","DY17-05","GX161",56.6412,-156.5002,2017,345.635466939113,NA
"DY17-05 134 3 60BON 1","DY17-05","GZ161",56.5262,-156.2827,2017,344.230679876701,691.975746648333
"DY17-05 135 1 60BON 1","DY17-05","HB161",56.4103,-156.0625,2017,350.531254631537,NA
"DY17-05 136 3 60BON 1","DY17-05","HD161",56.2915,-155.8465,2017,414.42090153161,1294.11373433412
"DY17-05 137 1 60BON 1","DY17-05","HD159",56.176,-156.0485,2017,404.535161368452,NA
"DY17-05 138 2 60BON 1","DY17-05","HB159",56.2902,-156.2742,2017,342.37534964082,693.190564447282
"DY17-05 139 1 60BON 1","DY17-05","GZ159",56.4068,-156.4837,2017,340.541851563219,NA
"DY17-05 140 2 60BON 1","DY17-05","GX159",56.5173,-156.7073,2017,349.653340314484,952.097085006259
"DY17-05 141 2 60BON 1","DY17-05","GV159",56.6365,-156.9308,2017,459.136575428022,NA
"DY17-05 142 1 60BON 1","DY17-05","GX157",56.399,-156.9172,2017,407.985052774925,NA
"DY17-05 143 1 60BON 1","DY17-05","GZ157",56.2843,-156.6937,2017,351.058244131657,867.223650163159
"DY17-05 144 1 60BON 1","DY17-05","HB157",56.1705,-156.4708,2017,409.219273930167,NA
"DY17-05 145 1 60BON 1","DY17-05","HD157",56.0522,-156.2492,2017,350.702026278994,1027.27575208661
"DY17-05 146 1 60BON 1","DY17-05","HF157",55.9407,-156.0308,2017,392.617785056752,NA
"DY17-05 147 1 60BON 1","DY17-05","HH157",55.8293,-155.8482,2017,368.895842575591,1309.91882002194
"DY17-05 149 1 60BON 1","DY17-05","HJ155",55.5902,-155.795,2017,410.924510593062,1521.46536459021
"DY17-05 150 1 60BON 1","DY17-05","HH155",55.7037,-156.0105,2017,337.478707549577,NA
"DY17-05 151 1 60BON 1","DY17-05","HF155",55.8155,-156.231,2017,352.365634285729,666.966578573205
"DY17-05 152 1 60BON 1","DY17-05","HD155",55.9292,-156.4557,2017,410.454582992037,NA
"DY17-05 153 1 60BON 1","DY17-05","GZ155",56.1628,-156.9,2017,394.694506013036,NA
"DY17-05 154 1 60BON 1","DY17-05","GX155",56.2778,-157.1235,2017,350.332856335418,952.979670653449
"DY17-05 155 1 60BON 1","DY17-05","GV155",56.3948,-157.3482,2017,476.853093868344,NA
"DY17-05 156 1 60BON 1","DY17-05","GV153",56.2733,-157.5507,2017,411.383269277642,1394.63646426712
"DY17-05 157 1 60BON 1","DY17-05","GX153",56.1578,-157.3272,2017,346.46053455996,NA
"DY17-05 158 1 60BON 1","DY17-05","GZ153",56.0457,-157.108,2017,353.222154489377,873.611960046277
"DY17-05 159 1 60BON 1","DY17-05","HB153",55.9273,-156.8815,2017,418.49315248127,NA
"DY17-05 160 1 60BON 1","DY17-05","HD153",55.811,-156.6598,2017,343.70341943557,887.100194487465
"DY17-05 161 1 60BON 1","DY17-05","HF153",55.696,-156.4467,2017,346.862792041162,NA
"DY17-05 162 1 60BON 1","DY17-05","HH153",55.5818,-156.2205,2017,348.914418809019,964.706272244661
"DY17-05 163 1 60BON 1","DY17-05","HJ153",55.4707,-156.0063,2017,404.888502683908,NA
"DY17-05 165 1 60BON 1","DY17-05","HH151",55.462,-156.4207,2017,346.630832628894,NA
"DY17-05 166 1 60BON 1","DY17-05","HF151",55.5772,-156.639,2017,348.279903965273,692.603708193054
"DY17-05 167 1 60BON 1","DY17-05","HD151",55.6928,-156.8627,2017,351.496414194543,NA
"DY17-05 168 1 60BON 1","DY17-05","HB151",55.8065,-157.0892,2017,352.763282296648,711.577163732919
"DY17-05 169 1 60BON 1","DY17-05","GZ151",55.9198,-157.3137,2017,352.342922023701,NA
"DY17-05 170 1 60BON 1","DY17-05","GX151",56.037,-157.535,2017,351.537734417568,704.784387165666
"DY17-05 171 1 60BON 1","DY17-05","GV151",56.152,-157.7593,2017,416.354056567062,NA
"DY17-05 172 1 60BON 1","DY17-05","GV149",56.0298,-157.9672,2017,415.38505074453,1269.01311161821
"DY17-05 173 1 60BON 1","DY17-05","GX149",55.918,-157.7395,2017,355.268408517523,NA
"DY17-05 174 1 60BON 1","DY17-05","GZ149",55.8012,-157.5137,2017,350.96057964338,707.992912098218
"DY17-05 175 1 60BON 1","DY17-05","HB149",55.6857,-157.2912,2017,354.553601393146,NA
"DY17-05 176 1 60BON 1","DY17-05","HD149",55.569,-157.0603,2017,355.06524913665,708.528939684311
"DY17-05 177 1 60BON 1","DY17-05","HF149",55.454,-156.843,2017,348.264576597574,NA
"DY17-05 178 1 60BON 1","DY17-05","HH149",55.3418,-156.625,2017,344.358395300717,1293.15698218697
"DY17-05 181 1 60BON 1","DY17-05","HH147",55.2252,-156.8227,2017,348.417461214853,NA
"DY17-05 182 1 60BON 1","DY17-05","HF147",55.3322,-157.0405,2017,350.853189248258,701.268717252214
"DY17-05 183 1 60BON 1","DY17-05","HD147",55.4513,-157.268,2017,357.805958355198,NA
"DY17-05 184 1 60BON 1","DY17-05","HB147",55.564,-157.4883,2017,352.440166634054,717.083309234064
"DY17-05 185 1 60BON 1","DY17-05","GZ147",55.6798,-157.716,2017,357.204892209964,NA
"DY17-05 186 1 60BON 1","DY17-05","GX147",55.7937,-157.9453,2017,355.521947427718,702.830988876281
"DY17-05 187 1 60BON 1","DY17-05","GV147",55.9082,-158.1725,2017,410.552604251232,NA
"DY17-05 188 1 60BON 1","DY17-05","GV145",55.7893,-158.3697,2017,412.066919980742,1372.53933809995
"DY17-05 189 1 60BON 1","DY17-05","GX145",55.677,-158.1493,2017,352.302322187799,NA
"DY17-05 190 1 60BON 1","DY17-05","GZ145",55.5603,-157.9223,2017,359.148624798653,714.219302988509
"DY17-05 191 1 60BON 1","DY17-05","HB145",55.445,-157.6972,2017,357.854222120616,NA
"DY17-05 192 1 60BON 1","DY17-05","HD145",55.3277,-157.4708,2017,356.321171226072,706.452472177967
"DY17-05 193 1 60BON 1","DY17-05","HF145",55.2138,-157.2483,2017,350.440542222152,NA
"DY17-05 194 1 60BON 1","DY17-05","HH145",55.1,-157.0262,2017,356.56376408453,1398.13831814908
"DY17-05 197 1 60BON 1","DY17-05","HF143",55.0968,-157.4483,2017,370.777069881637,1392.93377815496
"DY17-05 198 2 60BON 1","DY17-05","HD143",55.2098,-157.6723,2017,362.068131821755,NA
"DY17-05 199 1 60BON 1","DY17-05","HB143",55.3235,-157.8952,2017,356.679053697254,1327.25050233922
"DY17-05 200 2 60BON 1","DY17-05","GZ143",55.4382,-158.127,2017,358.597055288582,NA
"DY17-05 201 1 60BON 1","DY17-05","GX143",55.5518,-158.3513,2017,356.443818404656,1419.53496906383
"DY17-05 202 2 60BON 1","DY17-05","GV143",55.6662,-158.5845,2017,419.803871315799,NA
"DY19-05 49 2 60BON 1","DY19-05","GV143",55.6657,-158.5813,2019,413.19245700773,NA
"DY19-05 50 1 60BON 1","DY19-05","GX143",55.5537,-158.3548,2019,367.345832848824,1420.31309132594
"DY19-05 51 2 60BON 1","DY19-05","GZ143",55.4328,-158.1113,2019,362.309192341953,NA
"DY19-05 52 1 60BON 1","DY19-05","HB143",55.3202,-157.8978,2019,356.294244112197,1421.98347075339
"DY19-05 53 2 60BON 1","DY19-05","HD143",55.199,-157.675,2019,426.477989420736,NA
"DY19-05 57 1 60BON 1","DY19-05","HH145",55.0963,-157.0265,2019,364.327896548292,1743.4052227878
"DY19-05 58 1 60BON 1","DY19-05","HF145",55.2138,-157.2488,2019,359.883239199943,NA
"DY19-05 59 1 60BON 1","DY19-05","HD145",55.3293,-157.4723,2019,363.705858446083,996.601846075063
"DY19-05 60 1 60BON 1","DY19-05","HB145",55.4457,-157.6938,2019,358.252620951318,NA
"DY19-05 61 1 60BON 1","DY19-05","GZ145",55.5593,-157.9212,2019,356.513833440747,722.854552853029
"DY19-05 62 1 60BON 1","DY19-05","GX145",55.6767,-158.146,2019,356.470041707267,NA
"DY19-05 63 1 60BON 1","DY19-05","GV145",55.7885,-158.3715,2019,358.784671485746,1368.89501039909
"DY19-05 65 1 60BON 1","DY19-05","GV147",55.9073,-158.167,2019,405.509661983997,NA
"DY19-05 66 1 60BON 1","DY19-05","GX147",55.798,-157.9467,2019,350.659734717803,706.45983102098
"DY19-05 67 1 60BON 1","DY19-05","GZ147",55.679,-157.7155,2019,355.538902927116,NA
"DY19-05 68 1 60BON 1","DY19-05","HB147",55.5672,-157.4952,2019,348.325402824429,705.918131781063
"DY19-05 69 1 60BON 1","DY19-05","HD147",55.4517,-157.2718,2019,352.645797393987,NA
"DY19-05 70 1 60BON 1","DY19-05","HF147",55.3365,-157.0465,2019,349.848037738322,705.271991607167
"DY19-05 71 1 60BON 1","DY19-05","HH147",55.2228,-156.8325,2019,354.305972340227,NA
"DY19-05 74 1 60BON 1","DY19-05","HH149",55.338,-156.629,2019,350.390898969093,1303.73147432716
"DY19-05 75 1 60BON 1","DY19-05","HF149",55.4537,-156.8438,2019,350.13082168063,NA
"DY19-05 76 1 60BON 1","DY19-05","HD149",55.569,-157.0708,2019,354.787360232101,708.601982998749
"DY19-05 77 1 60BON 1","DY19-05","HB149",55.6862,-157.2908,2019,353.194830507385,NA
"DY19-05 78 1 60BON 1","DY19-05","GZ149",55.8013,-157.5145,2019,354.715223145597,707.477150716235
"DY19-05 79 1 60BON 1","DY19-05","GX149",55.917,-157.7415,2019,353.372831633988,NA
"DY19-05 80 1 60BON 1","DY19-05","GV149",56.0307,-157.9672,2019,415.194448766538,1261.79047042576
"DY19-05 81 1 60BON 1","DY19-05","GV151",56.153,-157.7592,2019,412.028788537188,NA
"DY19-05 82 1 60BON 1","DY19-05","GX151",56.0398,-157.5392,2019,350.680856153914,706.190963282164
"DY19-05 83 1 60BON 1","DY19-05","GZ151",55.9237,-157.3127,2019,351.751022459581,NA
"DY19-05 84 1 60BON 1","DY19-05","HB151",55.8098,-157.0902,2019,352.536272589822,707.318164578102
"DY19-05 85 1 60BON 1","DY19-05","HD151",55.6918,-156.864,2019,360.036764450291,NA
"DY19-05 86 1 60BON 1","DY19-05","HF151",55.5758,-156.6435,2019,357.431212182359,706.671858827206
"DY19-05 87 1 60BON 1","DY19-05","HH151",55.4602,-156.423,2019,353.335254727291,NA
"DY19-05 89 1 60BON 1","DY19-05","HJ153",55.4677,-156.0025,2019,417.591579192269,NA
"DY19-05 90 1 60BON 1","DY19-05","HH153",55.5848,-156.2258,2019,356.672079954059,964.379295970224
"DY19-05 91 1 60BON 1","DY19-05","HF153",55.7027,-156.4385,2019,347.630008895464,NA
"DY19-05 92 1 60BON 1","DY19-05","HD153",55.814,-156.659,2019,345.268012662688,884.606463166486
"DY19-05 93 1 60BON 1","DY19-05","HB153",55.926,-156.8837,2019,410.544628825598,NA
"DY19-05 94 1 60BON 1","DY19-05","GZ153",56.0423,-157.1052,2019,334.447828060292,873.971881107789
"DY19-05 95 2 60BON 1","DY19-05","GX153",56.152,-157.3192,2019,349.28822979694,NA
"DY19-05 96 1 60BON 1","DY19-05","GV153",56.273,-157.5517,2019,420.87578005763,1383.82632637313
"DY19-05 97 1 60BON 1","DY19-05","GV155",56.3947,-157.3437,2019,473.576440650298,NA
"DY19-05 98 1 60BON 1","DY19-05","GX155",56.2802,-157.1263,2019,338.561476801759,965.923714209679
"DY19-05 99 1 60BON 1","DY19-05","GZ155",56.1647,-156.9268,2019,400.251576443923,NA
"DY19-05 100 1 60BON 1","DY19-05","HD155",55.9323,-156.4582,2019,405.225924453606,NA
"DY19-05 101 1 60BON 1","DY19-05","HF155",55.8192,-156.2365,2019,335.785032299939,615.772186187815
"DY19-05 102 1 60BON 1","DY19-05","HH155",55.706,-156.0142,2019,327.17631874094,NA
"DY19-05 103 1 60BON 1","DY19-05","HJ155",55.5877,-155.7953,2019,416.637278095468,1570.82253033305
"DY19-05 105 1 60BON 1","DY19-05","HH157",55.8263,-155.903,2019,351.132744206253,1212.24026441825
"DY19-05 106 1 60BON 1","DY19-05","HF157",55.9378,-156.0337,2019,315.097180504111,NA
"DY19-05 107 1 60BON 1","DY19-05","HD157",56.0513,-156.2492,2019,353.694187839008,1022.38661475894
"DY19-05 108 1 60BON 1","DY19-05","HB157",56.1718,-156.4768,2019,412.46718566591,NA
"DY19-05 109 1 60BON 1","DY19-05","GZ157",56.2843,-156.6928,2019,355.326947477749,874.557779437365
"DY19-05 110 1 60BON 1","DY19-05","GX157",56.3998,-156.9183,2019,408.654227349333,NA
"DY19-05 111 1 60BON 1","DY19-05","GV159",56.6368,-156.9375,2019,542.839146505671,NA
"DY19-05 112 1 60BON 1","DY19-05","GX159",56.5192,-156.7085,2019,352.321697984275,1273.44518654477
"DY19-05 113 1 60BON 1","DY19-05","GZ159",56.402,-156.4848,2019,335.798913253135,NA
"DY19-05 114 1 60BON 1","DY19-05","HB159",56.2895,-156.2707,2019,339.61297672405,704.46747709157
"DY19-05 115 1 60BON 1","DY19-05","HD159",56.1742,-156.0443,2019,355.055225745266,NA
"DY19-05 118 2 60BON 1","DY19-05","HD161",56.2985,-155.8317,2019,342.181144177742,1306.64657266092
"DY19-05 119 2 60BON 1","DY19-05","HB161",56.4078,-156.0688,2019,359.81447553169,NA
"DY19-05 120 2 60BON 1","DY19-05","GZ161",56.5245,-156.301,2019,350.889814724966,693.997797869791
"DY19-05 121 2 60BON 1","DY19-05","GX161",56.6423,-156.5083,2019,398.086792204108,NA
"DY19-05 123 1 60BON 1","DY19-05","GV163",56.8385,-156.421,2019,381.364589079755,NA
"DY19-05 124 1 60BON 1","DY19-05","GX163",56.7618,-156.2907,2019,283.456858512615,965.463512171969
"DY19-05 125 1 60BON 1","DY19-05","GZ163",56.6473,-156.07,2019,356.178872633205,NA
"DY19-05 126 1 60BON 1","DY19-05","HB163",56.5336,-155.851,2019,354.460175945224,707.633358363538
"DY19-05 127 1 60BON 1","DY19-05","HD163",56.4173,-155.63,2019,339.586496217229,NA
"DY19-05 130 1 60BON 1","DY19-05","HD165",56.5387,-155.4198,2019,343.305553967833,1305.46258586526
"DY19-05 131 1 60BON 1","DY19-05","HB165",56.6552,-155.642,2019,345.417150942595,NA
"DY19-05 132 1 60BON 1","DY19-05","GZ165",56.767,-155.8548,2019,339.512989622006,663.712291827713
"DY19-05 133 1 60BON 1","DY19-05","GX165",56.8817,-156.0805,2019,347.788131096525,NA
"DY19-05 134 1 60BON 1","DY19-05","GV165",56.9993,-156.3032,2019,423.343176499354,1091.24218535048
"DY19-05 135 1 60BON 1","DY19-05","GV167",57.1173,-156.0903,2019,437.009271044854,NA
"DY19-05 136 1 60BON 1","DY19-05","GX167",56.9827,-155.8297,2019,339.944243680254,687.701963485879
"DY19-05 137 1 60BON 1","DY19-05","GZ167",56.8885,-155.6547,2019,312.154902159733,NA
