"HAUL_ID","CRUISE","FOCI_GRID","LAT","LON","YEAR","POLYGONAL_AREA","POLY_AREA_Base_15","POLY_AREA_Scen1_15","POLY_AREA_Scen2_15","POLY_AREA_Scen3_15","POLY_AREA_Scen4_15"
"3DY10 91 1 60BON 1","3DY10","GZ173",57.254,-155.02034,2010,335.3889,335.362241505275,697.302092966938,NA,NA,907.244459605179
"3DY10 92 1 60BON 1","3DY10","GX173",57.36683,-155.22867,2010,334.9611,334.932607219123,674.470542163673,NA,680.595749301097,NA
"3DY10 93 1 60BON 1","3DY10","GV173",57.48017,-155.45284,2010,308.2193,308.236001177737,1279.09665347393,NA,NA,1200.17378875054
"3DY10 94 1 60BON 1","3DY10","GT173",57.61183,-155.46283,2010,298.2289,448.294439003033,NA,NA,NA,NA
"3DY10 95 1 60BON 1","3DY10","GV175",57.6045,-155.24884,2010,319.0856,321.827126150485,NA,1159.3089923905,1208.37541356416,NA
"3DY10 96 1 60BON 1","3DY10","GX175",57.48817,-155.02483,2010,340.5558,340.535645960087,NA,511.41565292546,NA,738.08103617407
"3DY10 97 1 60BON 1","3DY10","GZ175",57.37366,-154.81134,2010,309.3078,315.409149141376,NA,675.745843793523,752.398907703217,NA
"3DY10 104 1 60BON 1","3DY10","GX177",57.61133,-154.80933,2010,381.1213,447.597959775511,1138.62037964266,622.985915108473,705.725855366178,821.517011697198
"3DY10 105 1 60BON 1","3DY10","GV177",57.72317,-155.02834,2010,356.5467,499.295758169511,NA,NA,NA,NA
"3DY10 106 1 60BON 2","3DY10","GV179",57.84217,-154.81734,2010,390.6766,733.182007168022,NA,NA,NA,NA
"3DY10 107 1 60BON 1","3DY10","GX179",57.72883,-154.59584,2010,422.1256,511.567721189041,840.414830356544,840.414830340148,840.414830340148,840.414830357849
"3DY10 109 1 60BON 1","3DY10","GX181",57.85233,-154.38001,2010,447.717,817.385179261241,977.755471551844,977.755471552226,977.755471552226,977.755471551844
"3DY10 110 1 60BON 1","3DY10","GX183",57.97117,-154.16667,2010,361.8614,1488.20938616074,1488.20938616464,1488.20938616464,1488.20938616464,1488.20938616464
"2DY11 1 2 60BON 1","2DY11","GV147",55.90067,-158.17383,2011,493.7719,1474.6416592302,NA,1474.6416592302,1874.29738248075,NA
"2DY11 2 1 60BON 1","2DY11","GX147",55.79283,-157.946,2011,532.8881,861.987800987506,NA,861.987800987506,NA,1925.73120751551
"2DY11 3 1 60BON 1","2DY11","GZ147",55.67767,-157.71967,2011,526.0389,881.793344419683,NA,881.793344419683,1666.64706814129,NA
"2DY11 4 1 60BON 1","2DY11","HB147",55.56767,-157.48866,2011,525.1953,854.663702408846,NA,854.663702408846,NA,1665.47274703497
"2DY11 5 1 60BON 1","2DY11","HD147",55.455,-157.26784,2011,532.5555,867.118639030269,NA,867.118639030269,1678.73245345627,NA
"2DY11 6 1 60BON 1","2DY11","HF147",55.33533,-157.04601,2011,497.8644,842.552673123748,NA,886.159610414727,NA,1587.48011679989
"2DY11 7 1 60BON 1","2DY11","HH147",55.21283,-156.82651,2011,338.8824,1235.74903984996,NA,1548.37958776544,1956.11235033519,NA
"2DY11 8 1 60BON 1","2DY11","HH149",55.3395,-156.621,2011,443.4565,785.779707003685,2251.63629392913,NA,NA,1504.58442251215
"2DY11 13 1 60BON 1","2DY11","HH151",55.46417,-156.41516,2011,407.8387,1054.31308298867,NA,1454.14106821071,1590.08667842226,NA
"2DY11 14 1 60BON 1","2DY11","GV151",56.14767,-157.76883,2011,538.6357,1013.6087843749,NA,1314.72311514803,1500.85742059652,NA
"2DY11 15 1 60BON 1","2DY11","GX151",56.0355,-157.53301,2011,530.2241,530.219434433007,NA,708.406958381153,NA,1138.6645455869
"2DY11 16 1 60BON 1","2DY11","GZ151",55.921,-157.31084,2011,524.0905,524.117340413427,NA,775.158556245869,1057.20479452767,NA
"2DY11 17 1 60BON 1","2DY11","HB151",55.80917,-157.0945,2011,526.6068,526.581997606253,NA,809.367045182843,NA,1057.57863966202
"2DY11 18 1 60BON 1","2DY11","HD151",55.69383,-156.86084,2011,531.0363,531.058288682896,NA,721.619822398454,1055.26398578742,NA
"2DY11 19 1 60BON 1","2DY11","HF151",55.57633,-156.64383,2011,491.2594,491.30907602542,NA,706.147751970974,NA,1139.62587226835
"2DY11 20 1 60BON 1","2DY11","HF153",55.6995,-156.435,2011,461.4322,515.100847711363,1341.98272382383,NA,950.911749462474,NA
"2DY11 21 1 60BON 1","2DY11","HF155",55.8195,-156.2355,2011,357.3073,665.001057482201,NA,1351.27442525716,NA,1384.93108403817
"2DY11 22 1 60BON 1","2DY11","HD155",55.93167,-156.42517,2011,418.2581,418.248509722562,NA,1171.30872304091,695.1637481167,NA
"2DY11 23 1 60BON 1","2DY11","HD153",55.81683,-156.65367,2011,366.4007,366.416468252196,862.998454472548,NA,NA,890.625980524352
"2DY11 24 1 60BON 1","2DY11","HB153",55.9305,-156.88867,2011,484.8891,498.97668139139,878.348199964065,NA,904.461922379493,NA
"2DY11 25 1 60BON 1","2DY11","GZ153",56.04583,-157.10367,2011,476.6308,476.642632162569,844.477810010051,NA,NA,862.522770180399
"2DY11 26 1 60BON 1","2DY11","GX153",56.15833,-157.32666,2011,346.739,346.750498410005,858.030967123624,NA,877.44621400733,NA
"2DY11 27 1 60BON 1","2DY11","GV153",56.27183,-157.55116,2011,354.0691,693.441699225046,1651.36300962285,NA,NA,1486.41076820986
"2DY11 28 1 60BON 1","2DY11","GV155",56.39283,-157.34134,2011,448.8064,925.573319538078,NA,1284.88496078694,1281.73831950868,NA
"2DY11 29 1 60BON 1","2DY11","GX155",56.27767,-157.12567,2011,426.5558,426.542305873938,NA,1235.87703384926,NA,955.905834963644
"2DY11 30 1 60BON 1","2DY11","GX157",56.399,-156.9165,2011,433.4853,433.451086904232,1201.84941974025,NA,828.090711437575,NA
"2DY11 31 1 60BON 1","2DY11","GZ157",56.28183,-156.69284,2011,477.3187,490.998769369945,703.750019127406,NA,NA,880.361134479081
"2DY11 32 1 60BON 1","2DY11","HB157",56.16567,-156.46817,2011,482.5885,485.991759554758,698.972793012744,NA,1023.49484852844,NA
"2DY11 33 1 60BON 1","2DY11","HD157",56.05283,-156.24916,2011,333.5168,333.509112502878,680.457782148315,NA,NA,1124.85090039698
"2DY11 34 1 60BON 1","2DY11","HF157",55.942,-156.03149,2011,346.1446,981.601557976616,1372.43874892088,NA,1309.00282790427,NA
"2DY11 36 1 60BON 1","2DY11","HD159",56.17667,-156.04517,2011,347.4234,523.150977327202,NA,1231.16586154203,951.83982985696,NA
"2DY11 37 1 60BON 1","2DY11","HB159",56.29083,-156.26416,2011,346.4453,346.422482225435,NA,1155.9727622015,NA,697.546964729582
"2DY11 38 1 60BON 1","2DY11","GZ159",56.40367,-156.48067,2011,350.8894,350.926443239396,NA,NA,NA,NA
"2DY11 39 1 60BON 1","2DY11","GX159",56.52033,-156.70934,2011,357.2932,357.313787971009,NA,1034.94823974995,574.814793242412,957.185343556854
"2DY11 40 1 60BON 1","2DY11","GV159",56.63367,-156.93933,2011,425.0985,905.267496430592,NA,1239.45284264685,1156.345904646,NA
"2DY11 41 1 60BON 1","2DY11","GV161",56.756,-156.72633,2011,348.1086,598.159899564189,1288.11808935835,NA,NA,1249.89875953395
"2DY11 42 1 60BON 1","2DY11","GX161",56.64417,-156.49851,2011,348.4027,348.429696605778,694.628272242299,NA,658.342330507426,NA
"2DY11 43 1 60BON 1","2DY11","GZ161",56.52867,-156.28183,2011,346.8022,346.796202398553,696.525193510835,NA,NA,695.164114870348
"2DY11 44 1 60BON 1","2DY11","HB161",56.414,-156.05933,2011,346.1563,346.164670511076,694.283665947755,NA,841.925392182458,NA
"2DY11 45 1 60BON 1","2DY11","HD161",56.30033,-155.84367,2011,451.936,661.720076958695,1238.66838759184,NA,NA,1287.73098981816
"2DY11 46 1 60BON 1","2DY11","HD163",56.41767,-155.63684,2011,372.3289,683.624212754975,NA,1501.50864873335,1384.13628694838,NA
"2DY11 47 1 60BON 1","2DY11","HB163",56.5365,-155.853,2011,342.0967,342.091507539656,NA,845.97153481781,NA,683.764656931602
"2DY11 48 1 60BON 1","2DY11","GZ163",56.6465,-156.06517,2011,344.2502,344.261152502627,NA,887.425540320597,688.868535093416,NA
"2DY11 49 1 60BON 1","2DY11","GX163",56.76417,-156.28867,2011,349.5919,349.605083223453,NA,868.072874096145,NA,696.839966529138
"2DY11 50 1 60BON 1","2DY11","GV163",56.8775,-156.51433,2011,349.3207,511.223855998715,NA,1220.73866279432,1103.9459436784,NA
"2DY11 51 1 60BON 1","2DY11","GV165",56.9975,-156.29384,2011,326.5431,943.538264622014,1188.01366311628,NA,NA,1408.01716698123
"2DY11 52 1 60BON 1","2DY11","GX165",56.884,-156.07584,2011,344.6062,677.333467064412,849.481670860846,NA,1392.9888336128,NA
"2DY11 53 1 60BON 1","2DY11","GZ165",56.76767,-155.85367,2011,342.9765,670.15578155831,842.62366363258,NA,NA,1283.48403368821
"2DY11 54 1 60BON 1","2DY11","HB165",56.65667,-155.64067,2011,337.9796,673.4603959441,840.349944098039,NA,1388.87552560084,NA
"2DY11 55 1 60BON 1","2DY11","HD165",56.53967,-155.42799,2011,326.0902,1190.0007687548,1497.60600140036,NA,NA,1714.13674952955
"DY13-06 30 2 60BON 1","DY13-06","GV143",55.6637,-158.5868,2013,440.63007,1245.48602945966,NA,1537.2310339343,1776.79484721535,NA
"DY13-06 31 1 60BON 1","DY13-06","GX143",55.5545,-158.3562,2013,358.06565,690.337382876762,NA,870.961447634024,NA,1421.38377574776
"DY13-06 32 2 60BON 1","DY13-06","GZ143",55.4347,-158.1285,2013,362.29334,724.65996018667,NA,904.101417960797,1335.84949677144,NA
"DY13-06 33 1 60BON 1","DY13-06","HB143",55.3217,-157.8985,2013,351.80353,682.046478623265,NA,865.974787668567,NA,1417.99528634674
"DY13-06 34 2 60BON 1","DY13-06","HD143",55.2068,-157.6848,2013,364.30515,1062.74271670492,NA,1482.11011504925,1419.12205521673,NA
"DY13-06 37 1 60BON 1","DY13-06","HH145",55.099,-157.0313,2013,445.87058,1208.88360617533,1522.60176494889,NA,NA,1748.81833632406
"DY13-06 38 1 60BON 1","DY13-06","HF145",55.2138,-157.2503,2013,355.62856,552.575726473133,870.693238968653,NA,1092.83263612987,NA
"DY13-06 39 1 60BON 1","DY13-06","HD145",55.3292,-157.4685,2013,363.11481,363.552224292761,871.171024193119,NA,NA,989.9767409341
"DY13-06 40 1 60BON 1","DY13-06","HB145",55.4438,-157.6942,2013,357.62403,357.624031290421,874.472648278769,NA,720.390228968095,NA
"DY13-06 41 1 60BON 1","DY13-06","GZ145",55.5562,-157.918,2013,363.93835,363.938352053392,880.678863034325,NA,NA,716.970390736828
"DY13-06 42 1 60BON 1","DY13-06","GX145",55.6733,-158.1467,2013,351.90509,351.905083772335,877.240311340611,NA,727.127363805054,NA
"DY13-06 43 1 60BON 1","DY13-06","GV145",55.7873,-158.3687,2013,364.65149,678.717827596813,1498.3437003008,NA,NA,1362.20933381357
"DY13-06 45 1 60BON 1","DY13-06","GV147",55.9112,-158.1695,2013,472.35267,647.453375083885,NA,1264.7569964979,1262.55326508498,NA
"DY13-06 46 1 60BON 1","DY13-06","GX147",55.7917,-157.95,2013,352.60294,352.602942084423,NA,708.824863801966,NA,713.481035597438
"DY13-06 47 1 60BON 1","DY13-06","GZ147",55.6843,-157.717,2013,355.85813,355.858130953725,NA,717.884188324599,707.312006482201,NA
"DY13-06 48 1 60BON 1","DY13-06","HB147",55.567,-157.4902,2013,353.719,353.718996038577,NA,703.953778186064,NA,706.63902329548
"DY13-06 49 1 60BON 1","DY13-06","HD147",55.4568,-157.2735,2013,350.32931,350.329313105299,NA,706.239307026319,715.824637174918,NA
"DY13-06 50 1 60BON 1","DY13-06","HF147",55.3408,-157.0508,2013,357.04825,357.048248434155,NA,809.078020037777,NA,714.51417724156
"DY13-06 51 1 60BON 1","DY13-06","HH147",55.2232,-156.8332,2013,361.82247,683.294545413779,NA,1524.76937871961,1393.0053147823,NA
"DY13-06 56 1 60BON 1","DY13-06","HH149",55.3448,-156.6182,2013,357.16106,705.657044728945,1266.79840660427,NA,NA,1329.16419714307
"DY13-06 57 1 60BON 1","DY13-06","HF149",55.4578,-156.8445,2013,355.15846,355.158462248253,721.965781315579,NA,718.012055603751,NA
"DY13-06 58 1 60BON 1","DY13-06","HD149",55.5743,-157.0655,2013,356.20927,356.209273942679,712.288840950483,NA,NA,701.791932994275
"DY13-06 59 1 60BON 1","DY13-06","HB149",55.6915,-157.2912,2013,349.22646,349.226454464059,702.39247678349,NA,699.927012564561,NA
"DY13-06 60 1 60BON 1","DY13-06","GZ149",55.8003,-157.513,2013,348.49092,348.490915690591,704.487727486,NA,NA,705.244019286961
"DY13-06 61 1 60BON 1","DY13-06","GX149",55.915,-157.7397,2013,360.97987,360.979867317152,712.163966959175,NA,701.087431955526,NA
"DY13-06 62 1 60BON 1","DY13-06","GV149",56.0332,-157.9617,2013,375.29245,645.4417974348,1272.52760433727,NA,NA,1278.1072578534
"DY13-06 63 1 60BON 1","DY13-06","GV151",56.1522,-157.7613,2013,346.12092,684.894875042324,NA,1295.49446257731,1297.64492187425,NA
"DY13-06 64 1 60BON 1","DY13-06","GX151",56.0375,-157.5318,2013,353.27837,353.278365967247,NA,706.515274745215,NA,707.416476447476
"DY13-06 65 1 60BON 1","DY13-06","GZ151",55.9265,-157.3102,2013,351.30926,351.309262122568,NA,686.393597240774,698.929709301536,NA
"DY13-06 66 1 60BON 1","DY13-06","HB151",55.8123,-157.093,2013,347.67751,347.677511658178,NA,741.762145363389,NA,709.234367483012
"DY13-06 67 1 60BON 1","DY13-06","HD151",55.6983,-156.8668,2013,351.81036,351.810363949927,NA,705.787399568703,708.410066655982,NA
"DY13-06 68 1 60BON 1","DY13-06","HF151",55.5828,-156.6438,2013,368.17966,368.179656315332,NA,716.863898140238,NA,697.559940936812
"DY13-06 69 1 60BON 1","DY13-06","HH151",55.466,-156.4162,2013,355.89645,521.864553357658,NA,1271.08747778956,986.346130181678,NA
"DY13-06 71 1 60BON 1","DY13-06","HJ153",55.47,-156.004,2013,378.70603,1042.57041788558,1586.0398164277,NA,1482.09516789025,NA
"DY13-06 72 1 60BON 1","DY13-06","HH153",55.5915,-156.2178,2013,355.43964,355.439640702237,701.475038010241,NA,NA,955.671167365745
"DY13-06 73 1 60BON 1","DY13-06","HF153",55.713,-156.4345,2013,345.37239,345.372394344396,681.52417258533,NA,705.535119395933,NA
"DY13-06 74 1 60BON 1","DY13-06","HD153",55.8128,-156.6567,2013,341.34669,341.346687942533,685.000028292847,NA,NA,881.33370177289
"DY13-06 75 1 60BON 1","DY13-06","HB153",55.9293,-156.881,2013,429.81943,441.861247997317,702.653263677409,NA,692.196498125801,NA
"DY13-06 76 1 60BON 1","DY13-06","GZ153",56.0482,-157.0992,2013,345.93911,345.939105851826,698.344291515504,NA,NA,866.981839926529
"DY13-06 77 1 60BON 1","DY13-06","GX153",56.1587,-157.3248,2013,348.40889,348.408888996699,697.0705635577,NA,696.802057504063,NA
"DY13-06 78 1 60BON 1","DY13-06","GV153",56.2723,-157.5498,2013,348.87365,675.307265173201,1430.79489455477,NA,NA,1387.70510707079
"DY13-06 79 1 60BON 1","DY13-06","GV155",56.3952,-157.3452,2013,452.05175,947.897878304773,NA,1297.76486360656,1293.88653032664,NA
"DY13-06 80 1 60BON 1","DY13-06","GX155",56.2793,-157.1193,2013,345.50052,345.500519076837,NA,696.291621835379,NA,952.102946289425
"DY13-06 81 1 60BON 1","DY13-06","GZ155",56.1652,-156.9027,2013,407.71271,423.300172754248,NA,1035.3000281139,689.374614761801,NA
"DY13-06 82 1 60BON 1","DY13-06","HD155",55.938,-156.459,2013,433.04572,433.38421475285,NA,1004.3084318389,671.741917346936,NA
"DY13-06 83 1 60BON 1","DY13-06","HF155",55.8243,-156.2305,2013,336.01274,336.012742342004,NA,792.618302534639,NA,655.608700151546
"DY13-06 84 1 60BON 1","DY13-06","HH155",55.708,-156.0122,2013,338.79047,339.048830600185,NA,826.031673046292,1016.32312990825,NA
"DY13-06 85 1 60BON 1","DY13-06","HJ155",55.5908,-155.7963,2013,346.75413,1085.1597295119,NA,1628.38005815818,NA,1530.97930469836
"DY13-06 87 1 60BON 1","DY13-06","HH157",55.8343,-155.846,2013,340.28244,974.163804151242,1393.81671504736,NA,NA,1322.2704589276
"DY13-06 88 1 60BON 1","DY13-06","HF157",55.9408,-156.0385,2013,453.66338,484.740895653663,721.340795818073,NA,1015.12458962489,NA
"DY13-06 89 1 60BON 1","DY13-06","HD157",56.0543,-156.2467,2013,346.74006,346.740058558383,695.654939586471,NA,NA,1023.99771269097
"DY13-06 90 1 60BON 1","DY13-06","HB157",56.1703,-156.4757,2013,437.44053,440.013058795902,701.794334779826,NA,845.543766554724,NA
"DY13-06 91 1 60BON 1","DY13-06","GZ157",56.2845,-156.6937,2013,345.54661,346.105078289192,684.882779955482,NA,NA,870.366439026638
"DY13-06 92 1 60BON 1","DY13-06","GX157",56.3983,-156.9145,2013,433.1243,433.124302840237,1192.50330896922,NA,653.405392745242,NA
"DY13-06 93 1 60BON 1","DY13-06","GV159",56.6362,-156.9275,2013,424.65833,891.516093323181,NA,1231.60841139989,1150.46818243553,NA
"DY13-06 94 1 60BON 1","DY13-06","GX159",56.5223,-156.7085,2013,347.31157,347.311566311415,NA,991.328449685612,561.188385691128,953.081095491629
"DY13-06 95 1 60BON 1","DY13-06","GZ159",56.4073,-156.4883,2013,346.91936,346.919366462484,NA,NA,NA,NA
"DY13-06 96 1 60BON 1","DY13-06","HB159",56.2933,-156.2682,2013,347.74714,347.747140689159,NA,1037.1331483895,NA,698.329417862743
"DY13-06 97 1 60BON 1","DY13-06","HD159",56.18,-156.0492,2013,489.91113,523.405223000196,NA,1236.00109871927,959.481192672407,NA
"DY13-06 98 1 60BON 1","DY13-06","HD161",56.3012,-155.8382,2013,369.68442,676.323683074382,1247.59364722902,NA,NA,1279.91610524821
"DY13-06 99 1 60BON 1","DY13-06","HB161",56.4138,-156.0585,2013,344.18892,344.188914108575,691.575267321264,NA,840.181349728099,NA
"DY13-06 100 1 60BON 1","DY13-06","GZ161",56.5272,-156.2788,2013,341.76052,341.760520993305,684.263956620106,NA,NA,692.337059372226
"DY13-06 101 1 60BON 1","DY13-06","GX161",56.6407,-156.4942,2013,346.30016,346.300159169941,696.976138250941,NA,648.313832866894,NA
"DY13-06 102 1 60BON 1","DY13-06","GV161",56.7558,-156.7242,2013,345.18167,596.650996580672,1292.79203254662,NA,NA,1240.55750491502
"DY13-06 103 1 60BON 1","DY13-06","GV163",56.8768,-156.5098,2013,346.41966,506.329235766632,NA,1016.5268080392,1021.22136041754,NA
"DY13-06 104 1 60BON 1","DY13-06","GX163",56.7627,-156.29,2013,345.91391,345.913914246768,NA,689.475944139527,NA,694.261459138941
"DY13-06 105 1 60BON 1","DY13-06","GZ163",56.6472,-156.0698,2013,345.72295,345.722953396016,NA,736.96943763636,689.658652807386,NA
"DY13-06 106 1 60BON 1","DY13-06","HB163",56.5323,-155.848,2013,346.15726,346.157264714226,NA,691.991160676245,NA,685.881942306623
"DY13-06 107 1 60BON 1","DY13-06","HD163",56.4185,-155.6287,2013,340.31188,680.635298601994,NA,1299.24956634481,1303.18114115603,NA
"DY13-06 108 1 60BON 1","DY13-06","HD165",56.5387,-155.4178,2013,342.55916,690.091184658161,1297.21533499955,NA,NA,1303.83101713409
"DY13-06 109 1 60BON 1","DY13-06","HB165",56.6537,-155.6373,2013,344.46823,344.468229094565,686.594087004943,NA,692.023071784134,NA
"DY13-06 110 1 60BON 1","DY13-06","GZ165",56.766,-155.8582,2013,346.98912,346.989116962362,691.878684005662,NA,NA,690.881537727659
"DY13-06 111 1 60BON 1","DY13-06","GX165",56.8848,-156.0772,2013,346.6158,346.615799222389,691.682363840162,NA,684.316071050518,NA
"DY13-06 112 1 60BON 1","DY13-06","GV165",56.9978,-156.2993,2013,341.13772,454.030592068399,1100.09871918212,NA,NA,1054.48454148859
"DY13-06 113 1 60BON 1","DY13-06","GV167",57.1173,-156.0893,2013,341.05627,585.561374577199,NA,1120.23782365903,1118.41633484963,NA
"DY13-06 114 1 60BON 1","DY13-06","GX167",57.0055,-155.8707,2013,337.89565,337.895646704617,NA,678.604778595238,NA,949.936474235923
"DY13-06 115 1 60BON 1","DY13-06","GZ167",56.8913,-155.6527,2013,344.22302,344.223022630133,NA,689.112197807241,684.899958088391,NA
"DY13-06 116 1 60BON 1","DY13-06","HB167",56.7762,-155.433,2013,342.85389,342.853889998862,NA,689.519565174229,NA,688.654483651804
"DY13-06 117 1 60BON 1","DY13-06","HD167",56.6617,-155.2133,2013,342.96043,671.245803621946,NA,1429.80262430834,1379.4591010155,NA
"DY13-06 118 1 60BON 1","DY13-06","HD169",56.7815,-155.0027,2013,390.30065,1037.7593235164,1428.91349281546,NA,NA,1387.23311165975
"DY13-06 119 1 60BON 1","DY13-06","HB169",56.8955,-155.2227,2013,343.68129,343.681286487482,687.643356954535,NA,1046.96180225249,NA
"DY13-06 120 1 60BON 1","DY13-06","GZ169",57.0112,-155.4415,2013,344.59604,344.59604060782,688.322514186715,NA,NA,682.744318017136
"DY13-06 121 1 60BON 1","DY13-06","GX169",57.1258,-155.659,2013,337.64526,337.645257993314,1187.77821216488,NA,685.736073492999,NA
"DY13-06 122 1 60BON 1","DY13-06","GV169",57.2382,-155.8757,2013,348.31593,664.60635545474,NA,NA,NA,NA
"DY13-06 123 1 60BON 1","DY13-06","GV171",57.3632,-155.6655,2013,343.73475,647.224034789818,NA,1210.13678230989,1208.98866522814,NA
"DY13-06 124 1 60BON 1","DY13-06","GX171",57.2463,-155.4493,2013,339.81168,339.811681908217,NA,680.783342514499,NA,951.469863856625
"DY13-06 125 1 60BON 1","DY13-06","GZ171",57.1343,-155.2283,2013,342.98789,342.987889163337,NA,768.437103993094,1046.00031472961,NA
"DY13-06 126 1 60BON 1","DY13-06","HB171",57.0177,-155.0125,2013,453.91648,520.946784540129,NA,1449.92660858065,NA,1047.17572326452
"DY13-06 127 1 60BON 1","DY13-06","HB173",57.1392,-154.8003,2013,368.02701,795.806688571755,1058.72149332758,NA,NA,NA
"DY13-06 128 1 60BON 1","DY13-06","GZ173",57.2552,-155.0177,2013,437.4485,448.841126613417,759.598552788392,NA,NA,899.248037368439
"DY13-06 129 1 60BON 1","DY13-06","GX173",57.3668,-155.236,2013,336.11286,336.112861392569,823.794599826017,NA,1030.90508785642,NA
"DY13-06 130 1 60BON 1","DY13-06","GV173",57.4807,-155.45,2013,345.12267,561.774160470516,1512.20912724623,NA,NA,1340.31157617716
"DY13-06 131 1 60BON 1","DY13-06","GV175",57.6037,-155.2395,2013,320.19249,1058.27004960712,NA,1337.79203160027,1659.6706072064,NA
"DY13-06 132 1 60BON 1","DY13-06","GX175",57.4872,-155.0215,2013,386.97634,915.785978017813,NA,1283.61272293808,NA,1355.07817119946
"DY13-06 139 1 60BON 1","DY13-06","GX181",57.853,-154.3833,2013,306.94022,1638.20330489585,1638.20330489585,1638.20330489585,1638.20330489585,1638.20330489585
"DY13-06 140 1 60BON 1","DY13-06","GX183",57.9713,-154.159,2013,338.32718,1500.54241544447,1500.54241544447,1500.54241544447,1500.54241544447,1500.54241544447
"DY15-05 28 1 60BON 1","DY15-05","HF143",55.0952,-157.4545,2015,376.32673,1056.3301857079,NA,1480.96730604225,NA,1422.82765507538
"DY15-05 29 2 60BON 1","DY15-05","HD143",55.212,-157.6825,2015,367.62287,708.876917511836,NA,885.713088320986,1411.67996956531,NA
"DY15-05 30 1 60BON 1","DY15-05","HB143",55.3273,-157.9022,2015,348.87121,689.312490499385,NA,866.238590511083,NA,1318.68566838221
